gene_symbol,fdr_bh_adj_p_primary,mean_transloc_primary,n_sg_primary,fdr_bh_adj_p_secondary_reporter,mean_transloc_secondary_reporter,n_sg_secondary_reporter,fdr_bh_adj_p_secondary_antibody,mean_transloc_secondary_antibody,n_sg_secondary_antibody
SLC22A25,0.4285036496350363,-0.002664148157203813,4.0,,,,,,
SLC22A3,0.7878648872796516,0.013515589202404676,3.0,,,,,,
SLC22A31,0.788068099964163,0.006976614336470156,3.0,,,,,,
SLC22A4,0.31651869995827236,0.0012493351194311254,4.0,,,,,,
SLC22A5,0.3720124832860593,-0.022004571370762532,4.0,,,,,,
SLC22A6,0.4594601128442829,-0.02196941150103973,4.0,,,,,,
SLC22A7,0.7964563473332171,0.0030701581277070133,4.0,,,,,,
SLC22A8,0.9377730005110994,-0.0011679861970362217,4.0,,,,,,
SLC22A9,0.9005462896434062,-0.013364866378003055,4.0,,,,,,
SLC23A1,0.5706049214531361,-0.03397757750015039,4.0,,,,,,
SLC23A2,0.5467639874598416,-0.024138201721629744,4.0,,,,,,
SLC23A3,0.3410426455966792,-0.010853482103567244,4.0,,,,,,
SLC24A1,0.9870018285957033,0.001283959686641725,2.0,,,,,,
SLC24A2,0.9795745778350553,0.0043579895132678445,4.0,,,,,,
SLC24A3,0.6950216370583193,-0.004704094707919704,4.0,,,,,,
SLC24A4,0.23967979309770565,-0.02893153536660312,4.0,,,,,,
SLC24A5,0.5120372370385106,-0.011237494484071768,4.0,,,,,,
SLC25A1,0.08078554298520145,-0.04508708318054881,4.0,,,,,,
SLC25A10,0.5494639880409762,-0.027248594432807322,3.0,,,,,,
SLC25A11,0.8953593778795598,0.007986809654557649,4.0,,,,,,
SLC25A12,0.2117427429262133,-0.0073938015770036135,4.0,,,,,,
SLC25A13,0.5138297508133315,0.004553311788813858,4.0,,,,,,
SLC25A14,0.4151379429091984,-0.017818656714300246,4.0,,,,,,
SLC25A15,0.14866748469505342,0.017749805855206014,4.0,,,,,,
SLC25A16,0.22038774455095403,-0.01203661933957122,4.0,,,,,,
SLC25A17,0.22079648070404434,0.0014611419590075175,4.0,,,,,,
SLC25A18,0.39603139874243937,-0.018675032550873615,4.0,,,,,,
SLC25A19,0.8669615635506626,-0.01661496097560982,2.0,,,,,,
SLC25A2,0.7923995991075095,-0.011327044296351034,4.0,,,,,,
SLC25A20,0.29201075757139117,-0.03557168685897437,4.0,,,,,,
SLC25A21,0.6733873452185996,0.020382244342731788,4.0,,,,,,
SLC25A22,0.1898438805176913,-0.04530807477326585,3.0,,,,,,
SLC25A23,0.29194991908487694,0.012154976208547892,4.0,,,,,,
SLC25A24,0.7568575878842282,-0.00664825645835351,4.0,,,,,,
SLC25A25,0.775696526383719,-0.014701276167386286,3.0,,,,,,
SLC25A27,0.2702399324746461,-0.0052360695054829536,4.0,,,,,,
SLC25A28,0.960664184399377,-0.007300609570957157,3.0,,,,,,
SLC25A29,0.5706049214531361,-0.00495475232642683,4.0,,,,,,
SLC25A3,0.6621165075399261,0.009099206375021764,4.0,,,,,,
SLC25A30,0.31844511753383226,-0.002853388640739382,4.0,,,,,,
SLC25A31,0.9667174743826384,-0.007658849725877754,4.0,,,,,,
SLC25A32,0.13755299778319885,-0.0386779914850533,4.0,,,,,,
SLC25A33,0.8073556363099907,-0.02302543846442796,3.0,,,,,,
SLC25A34,0.6456993334024759,0.02149389006161692,4.0,,,,,,
SLC25A35,0.8848046551457867,-0.007874740913595779,4.0,,,,,,
SLC25A36,0.05983483207100021,-0.05945875684576863,4.0,,,,,,
SLC25A37,0.6920691458762062,0.007299175167464759,4.0,,,,,,
SLC25A38,0.5405516450663436,0.0024306898132931097,4.0,,,,,,
SLC25A39,0.38020744994078604,-0.0010086518526870444,4.0,,,,,,
SLC25A4,0.384438908800131,0.021111665040650342,3.0,,,,,,
SLC25A40,0.7171898978203237,-0.00017292183694795444,4.0,,,,,,
SLC25A41,0.6767082282270951,0.0073516601033630485,4.0,,,,,,
SLC25A42,0.8298734009299541,0.0068146238190927464,4.0,,,,,,
SLC25A43,0.08173620477207441,0.05173224936886394,3.0,,,,,,
SLC25A44,0.13191034453619832,-0.026675604014846015,4.0,,,,,,
SLC25A45,0.21547770700636945,-0.09000892542372889,1.0,0.9039611046052376,0.0064590594899226195,6.0,0.7304951531522391,-0.005736042020375234,6.0
SLC25A46,0.7097902462307186,-0.0022535876637779797,3.0,,,,,,
SLC25A47,0.8195184860215017,0.014620300964630217,3.0,,,,,,
SLC25A48,0.2272505471692457,-0.016220037622142337,4.0,,,,,,
SLC25A5,0.4285036496350363,-0.022058675424898727,3.0,,,,,,
SLC25A51,0.6782073632427722,-0.03126740000000012,1.0,,,,,,
SLC25A52,0.5473872000130225,-0.01314612234335648,4.0,,,,,,
SLC25A53,0.4192475251255301,-0.02226871716239252,4.0,,,,,,
SLC25A6,0.3319995959372486,-0.007970287059875762,4.0,,,,,,
SLC26A1,0.8746662178861513,-0.015587471548299366,4.0,,,,,,
SLC26A10,0.23160774904821305,-0.016867544146580375,4.0,,,,,,
SLC26A11,0.5618041458202786,-0.0024460090818789505,4.0,,,,,,
SLC26A2,0.9895348329062638,0.0005254082337249853,3.0,,,,,,
SLC26A3,0.8132718385899677,-0.01414903410160917,4.0,,,,,,
SLC26A4,0.8441143901694866,0.010176175648117156,4.0,,,,,,
SLC26A5,0.5617998654607732,0.01589687983743031,4.0,,,,,,
SLC26A6,0.8659550485129198,0.0117953773510838,4.0,,,,,,
SLC26A7,0.8174262703100555,-0.016633058349385978,4.0,,,,,,
SLC26A8,0.33318584998839734,-0.005906767513023475,4.0,,,,,,
SLC26A9,0.9245665278722974,0.0027410332064069717,4.0,,,,,,
SLC27A1,0.4000305262494419,0.017730992467269877,4.0,,,,,,
SLC27A2,0.861321800976433,-0.0163173211572901,4.0,,,,,,
SLC27A3,0.34926405022760537,0.018641632884358668,4.0,,,,,,
SLC27A4,0.23939395701712002,6.650893499756359e-06,4.0,,,,,,
SLC27A5,0.894010677515873,0.017471334917043696,4.0,,,,,,
SLC27A6,0.913398635653171,0.008304871454585264,4.0,,,,,,
SLC28A1,0.0005153297733112602,-0.062095538754188134,4.0,0.90493544472475,-0.008746607634724077,6.0,0.5413250848145409,0.014396710790302816,6.0
SLC28A2,0.6295641833311771,0.023804373994595885,4.0,,,,,,
SLC28A3,0.6733873452185996,-0.02342601699413871,4.0,,,,,,
SLC29A1,0.3965363603523769,-0.01024101343758047,4.0,,,,,,
SLC29A2,0.6886421887794258,0.013980887720380468,4.0,,,,,,
SLC29A3,0.6950216370583193,0.0018947178300865444,4.0,,,,,,
SLC29A4,0.5584593643025283,-0.001006906009646225,4.0,,,,,,
SLC2A1,0.4080681027018874,-0.004061397092460433,4.0,,,,,,
SLC2A10,0.7996204663141578,-0.015892654286544582,4.0,,,,,,
SLC2A11,0.8496334572795734,-0.01275991350024552,2.0,,,,,,
SLC2A12,0.3832236588156158,-0.03253268546073236,4.0,,,,,,
SLC2A13,0.6968471953315447,-0.01512122955771309,3.0,,,,,,
SLC2A14,0.14525746859001276,-0.019451782977509713,3.0,,,,,,
SLC2A2,0.4989942270377699,0.0038904921160095637,4.0,,,,,,
SLC2A3,0.7060592181440303,0.004164874247491611,4.0,,,,,,
SLC2A4,0.5849174672827832,-0.0031768075359674564,4.0,,,,,,
SLC2A4RG,0.3896850418570114,0.01106398102054386,4.0,,,,,,
SLC2A5,0.10350921364871017,0.043639457217535614,3.0,,,,,,
SLC2A6,0.5254322749114921,-0.0069754346952274745,4.0,,,,,,
SLC2A7,0.15374574303004182,-0.035812236487002214,4.0,,,,,,
SLC2A8,0.7028046658894634,0.005229499854289338,4.0,,,,,,
SLC2A9,0.576098710040277,0.00788659418870948,4.0,,,,,,
SLC30A1,0.0,-0.0038288715344631692,4.0,0.15380379245435666,0.016352430787414437,6.0,0.38072176923076917,0.013033214099404033,6.0
SLC30A10,0.18618724608733517,-0.008989944190089895,4.0,,,,,,
SLC30A2,0.6957247122843782,-0.005772428093108593,3.0,,,,,,
SLC30A3,0.8255774963586546,-0.005960101055349311,3.0,,,,,,
SLC30A4,0.8347325824416358,0.0003583290933203958,4.0,,,,,,
SLC30A5,0.3065129238257195,-0.033818746759442714,4.0,,,,,,
SLC30A6,0.2588136193821281,-0.03920684353518824,4.0,,,,,,
SLC30A7,0.3666925123284683,0.013393484064140732,3.0,,,,,,
SLC30A8,0.7879639262965004,-0.0036358417502271954,4.0,,,,,,
SLC30A9,0.5284093233575194,-0.008636086277873987,4.0,,,,,,
SLC31A1,0.7892710213169818,-0.019832775982042663,3.0,,,,,,
SLC31A2,0.8730634130259567,-0.008397332118414223,3.0,,,,,,
SLC32A1,0.39730540563910227,-0.008271780762787421,4.0,,,,,,
SLC33A1,0.5192065161844828,0.0011221559375971116,4.0,,,,,,
SLC34A1,0.5210547131146437,0.028603328973407484,4.0,,,,,,
SLC34A2,0.7766064632473817,0.0026681338991990772,4.0,,,,,,
SLC34A3,0.37582543000569335,-0.007645935154539971,3.0,,,,,,
SLC35A1,0.0,-0.1054687227854794,4.0,3.965095035264601e-27,-0.21240838048642366,6.0,1e-05,-0.09645071511285275,6.0
SLC35A2,0.5929522785057696,-0.0398011606837607,3.0,,,,,,
SLC35A3,0.3170437068124387,-0.010232105696988611,3.0,,,,,,
SLC35A4,0.23631381410535338,-0.02532852473528504,4.0,,,,,,
SLC35A5,0.9937029072163702,0.007982778773438351,3.0,,,,,,
SLC35B1,0.6185145143282471,0.03762213488372091,1.0,,,,,,
SLC35B2,0.13396128756629083,-0.0019661377481262274,4.0,,,,,,
SLC35B3,0.9370052194888732,-0.007330482138092807,4.0,,,,,,
SLC35B4,0.31548740984370743,-0.03041532311847069,4.0,,,,,,
SLC35C1,0.48457783128193765,-0.034603834968959635,3.0,,,,,,
SLC35C2,0.7080356163934945,0.008124045778727329,4.0,,,,,,
SLC35D1,0.9098945594478952,-0.007713899271845962,4.0,,,,,,
SLC35D2,0.9181455576289881,-0.0006502780254014386,4.0,,,,,,
SLC35D3,0.813043940747227,-0.011682297279081546,4.0,,,,,,
SLC35E1,0.6719180664779187,0.014098382296780556,3.0,,,,,,
SLC35E2,0.8510989381817237,0.009659339926739908,3.0,,,,,,
SLC35E2A,0.9814604529113369,-0.0006748803149606219,1.0,,,,,,
SLC35E2B,0.2921314133937025,0.032405456487122175,4.0,,,,,,
SLC35E3,0.7362372496149009,0.01039010705549847,4.0,,,,,,
SLC35E4,0.45291701260346734,0.0023308323232322965,4.0,,,,,,
SLC35F1,0.7110979147007596,-0.0072367610966473424,4.0,,,,,,
SLC35F2,0.20287463899632602,-0.03550290724637687,3.0,,,,,,
SLC35F3,0.4947823768439289,-0.001093317469435003,4.0,,,,,,
SLC35F4,0.6633479047688221,-0.0010585804280286463,4.0,,,,,,
SLC35F5,0.9601593563743562,-0.00652620525256991,4.0,,,,,,
SLC35F6,0.15065900615083472,0.03326766765176225,4.0,,,,,,
SLC35G1,0.7425146359307708,0.006139270632854842,4.0,,,,,,
SLC35G2,0.13636157905863958,-0.009261690965912388,4.0,,,,,,
SLC35G3,0.3118283383770857,0.025398573742494577,3.0,,,,,,
SLC35G4,0.5976424964076593,-0.011547343686376436,3.0,,,,,,
SLC35G5,0.5875262612215548,-0.0015278573289392618,4.0,,,,,,
SLC35G6,0.9252986438865931,0.0002693999608597746,4.0,,,,,,
SLC36A1,0.8265361768615828,-0.005402840536125449,3.0,,,,,,
SLC36A2,0.551328079088282,-0.020681652239693482,4.0,,,,,,
SLC36A3,0.6363313235652092,0.01426329044209334,4.0,,,,,,
SLC36A4,0.9931277693474961,-0.003649700257984688,4.0,,,,,,
SLC37A1,0.6906314150231705,-0.016984768325509058,4.0,,,,,,
SLC37A2,0.32695469575934155,-0.00490902159967611,4.0,,,,,,
SLC37A3,0.7908081699399403,0.004676341295111074,3.0,,,,,,
SLC37A4,0.49444554857582385,0.016283712659882967,4.0,,,,,,
SLC38A1,0.5199647593862912,-0.02081631387456173,4.0,,,,,,
SLC38A10,0.9883577814839095,0.005362185326953729,3.0,,,,,,
SLC38A11,0.4971079785106196,0.00834985411195787,4.0,,,,,,
SLC38A2,0.8427727009589544,-0.0076230149732620725,2.0,,,,,,
SLC38A3,0.8774652783482552,0.003188629159122826,4.0,,,,,,
SLC38A4,0.37735182082133273,-0.030056384971032,4.0,,,,,,
SLC38A5,0.973638437287234,-0.001446530619537387,4.0,,,,,,
SLC38A6,0.6079859189131036,-0.015272939327443717,4.0,,,,,,
SLC38A7,0.5455447991463744,-0.016457744791338238,3.0,,,,,,
SLC38A8,0.35082369081676196,0.0008891007608423131,4.0,,,,,,
SLC38A9,0.41703500534947535,-0.01351937604568856,4.0,,,,,,
SLC39A1,0.9091755808669048,0.0011069794541177266,4.0,,,,,,
SLC39A10,0.22618199804950892,-0.041891587678051956,3.0,,,,,,
SLC39A11,0.6686420029236719,-0.0004106440030140282,4.0,,,,,,
SLC39A12,0.9769336037572013,-0.004321542038460377,4.0,,,,,,
SLC39A13,0.5307327442066995,-0.020747873670949938,3.0,,,,,,
SLC39A14,0.5574606575328853,0.0038049323272970823,4.0,,,,,,
SLC39A2,0.39979366696229435,-0.0033986498201037897,4.0,,,,,,
SLC39A3,0.727294452672652,-0.015661447469844134,4.0,,,,,,
SLC39A4,0.1400628427505066,0.016525406484295794,4.0,,,,,,
SLC39A5,0.7662796417992701,0.011016611483496721,4.0,,,,,,
SLC39A6,0.3428216318476606,-0.00876396453603061,4.0,,,,,,
SLC39A7,0.9486035583019043,-0.010110174035517469,2.0,,,,,,
SLC39A8,0.8583600331754935,-0.006509693814829019,4.0,,,,,,
SLC39A9,0.9181455576289881,0.013203862685401965,4.0,,,,,,
SLC3A1,0.32448198261468786,0.019134282931492982,4.0,,,,,,
SLC3A2,0.27653575580578516,-0.01095827837837842,2.0,,,,,,
SLC40A1,0.49053096364143267,-0.00016971360465637374,4.0,,,,,,
SLC41A1,0.4600535960155707,0.006411576778741982,4.0,,,,,,
SLC41A2,0.927686445984562,-0.002898531097766597,4.0,,,,,,
SLC41A3,0.33318584998839734,-0.006532632372991004,4.0,,,,,,
SLC43A1,0.45865528211250645,-0.014209912517937413,4.0,,,,,,
SLC43A2,0.13500951388270274,-0.021784625519802883,4.0,,,,,,
SLC43A3,0.8408556525470656,-0.01245973701234689,4.0,,,,,,
SLC44A1,0.8770831487834374,0.004644358571046758,4.0,,,,,,
SLC44A2,0.6150106583915307,-0.008332959020520066,4.0,,,,,,
SLC44A3,0.7417984427657851,-0.020451062508952976,4.0,,,,,,
SLC44A4,0.9709859147222021,0.006318639405629693,4.0,,,,,,
SLC44A5,0.8558407319936728,-0.004122457208464392,4.0,,,,,,
SLC45A1,0.32695469575934155,0.027924096496904735,3.0,,,,,,
SLC45A2,0.11365142515087988,-0.020331995352802466,4.0,,,,,,
SLC45A3,0.047291142975618046,-0.018759463492063505,3.0,0.4091394244344459,-0.01829812362786193,6.0,0.707317492441606,0.003970426618626877,6.0
SLC45A4,0.5151421849919684,0.003965491286345211,4.0,,,,,,
SLC46A1,0.048312059167741776,-0.0057177766610243316,4.0,,,,,,
SLC46A2,0.3025723010491091,0.0021328075131976576,4.0,,,,,,
SLC46A3,0.7973386706803063,-0.008566875074742205,4.0,,,,,,
SLC47A1,0.5130710321098849,-0.011525092865098055,3.0,,,,,,
SLC47A2,0.7915007065473387,0.00022990414386895685,4.0,,,,,,
SLC48A1,0.11805898028617584,0.005200287227079672,3.0,,,,,,
SLC4A1,0.7287775932173014,0.0019837761374950796,4.0,,,,,,
SLC4A10,0.8084690285406751,-0.01422768836754643,4.0,,,,,,
SLC4A11,0.8810878283181202,-0.014455020889748604,4.0,,,,,,
SLC4A1AP,0.7578085267200642,-0.0076550866132117975,4.0,,,,,,
SLC4A2,0.7239513958625697,-0.01453230185189247,3.0,,,,,,
SLC4A3,0.666773910703635,0.020683897188131097,3.0,,,,,,
SLC4A4,0.922721547863833,-0.01165060847229915,4.0,,,,,,
SLC4A5,0.29395316104776603,-0.03228835435134351,3.0,,,,,,
SLC4A7,0.16901589282705226,-0.0393170630755716,4.0,,,,,,
SLC4A8,0.5103346516060085,-0.023182209796246144,3.0,,,,,,
SLC4A9,0.9798040404930395,-0.007862362865991394,4.0,,,,,,
SLC50A1,0.3494866719141303,0.02502283436322357,4.0,,,,,,
SLC51A,0.7171898978203237,0.005616398205521236,4.0,,,,,,
SLC51B,0.40724503982973087,-0.025743445768418683,3.0,,,,,,
SLC52A1,0.30886086083854436,0.0036596564258001263,3.0,,,,,,
SLC52A2,0.568175745536418,-0.01260528898233815,3.0,,,,,,
SLC52A3,0.8687871821804027,0.005054935381696772,4.0,,,,,,
SLC5A1,0.20000664885253625,-0.028717636167341458,4.0,,,,,,
SLC5A10,0.4552825889248754,-0.01572478673838107,4.0,,,,,,
SLC5A11,0.34532119619665264,0.0008474817872170031,4.0,,,,,,
SLC5A12,0.5747499666796324,-0.0055389486071810755,4.0,,,,,,
SLC5A2,0.20275627707430016,-0.00707945436663674,4.0,,,,,,
SLC5A3,0.14067820637078104,-0.014585581818181833,3.0,,,,,,
SLC5A4,0.5944131140882859,-0.024996956296819875,4.0,,,,,,
SLC5A5,0.8673953668213534,-0.0024913388554860167,3.0,,,,,,
SLC5A6,0.4285036496350363,-0.025020471357221567,4.0,,,,,,
SLC5A7,0.3804422735357413,0.013956096046338318,3.0,,,,,,
SLC5A8,0.661511772653631,0.0016886110432202859,4.0,,,,,,
SLC5A9,0.7918355553763112,-0.01543402853388914,4.0,,,,,,
SLC6A1,0.9478257076927853,-0.0020090855811887133,4.0,,,,,,
SLC6A11,0.5230735207458648,-0.027154895142524137,4.0,,,,,,
SLC6A12,0.47771663395140507,-0.01508831862752244,3.0,,,,,,
SLC6A13,0.8962789093353338,0.001533514867465954,3.0,,,,,,
SLC6A14,0.8644695421491786,-0.005266752408538974,4.0,,,,,,
SLC6A15,0.21620223969761607,-0.012684700986934205,4.0,,,,,,
SLC6A16,0.9370052194888732,-0.0025290996407399497,4.0,,,,,,
SLC6A17,0.6174101192246361,-0.028595753762342562,3.0,,,,,,
SLC6A18,0.6966717974066438,-0.026887811810411864,3.0,,,,,,
SLC6A19,0.46730134631514963,-0.026149825620729778,3.0,,,,,,
SLC6A2,0.7339683391817287,0.0001296712278445033,4.0,,,,,,
SLC6A20,0.7988119339340605,-0.007181905188250551,4.0,,,,,,
SLC6A3,0.7829317399979832,-0.011365016948669933,4.0,,,,,,
SLC6A4,0.4402876479593977,0.011145057912457913,4.0,,,,,,
SLC6A5,0.6593076175154952,0.018662567230884067,4.0,,,,,,
SLC6A6,0.7317791317725224,0.0021569009103270306,4.0,,,,,,
SLC6A7,0.6329730037792575,-0.0013065557208595821,4.0,,,,,,
SLC6A8,0.0705424672952217,-0.04210145172413796,2.0,,,,,,
SLC6A9,0.5328875040521089,0.01876537338603423,2.0,,,,,,
SLC7A1,0.5922671204122564,0.0033875532945171457,4.0,,,,,,
SLC7A10,0.7000981090574939,0.014405685635223795,4.0,,,,,,
SLC7A11,0.42574684477766134,-0.019124465051671743,4.0,,,,,,
SLC7A13,0.5363127296714547,-0.002359479085473427,4.0,,,,,,
SLC7A14,0.942966784297687,0.0034956359836241947,4.0,,,,,,
SLC7A2,0.35339697096767364,0.003951905636974371,4.0,,,,,,
SLC7A3,0.2995768417661551,-0.026127460932260996,4.0,,,,,,
SLC7A4,0.39026994528729736,0.0011404845131476344,4.0,,,,,,
SLC7A5,0.3398402015729522,0.0015291352685461116,4.0,,,,,,
SLC7A6,0.3265554652935897,-0.01631011471852326,3.0,,,,,,
SLC7A6OS,0.8582106658397163,0.009741887925696567,2.0,,,,,,
SLC7A7,0.9070687020360148,-0.001075653961096032,4.0,,,,,,
SLC7A8,0.9881333371175419,-0.004394826417036297,4.0,,,,,,
SLC7A9,0.7080370096031093,-0.011298918395042618,4.0,,,,,,
SLC8A1,0.817058883363053,-0.013523532251318493,4.0,,,,,,
SLC8A2,0.552949576972431,-0.024223905012475205,3.0,,,,,,
SLC8A3,0.35169837113646957,-0.030899042512077403,2.0,,,,,,
SLC8B1,0.4151379429091984,-0.02537090403786031,4.0,,,,,,
SLC9A1,0.17579855343182182,-0.01741671025444291,4.0,,,,,,
SLC9A2,0.3398402015729522,-0.023140075858998837,3.0,,,,,,
SLC9A3,0.718090332375049,-0.02106184444444449,2.0,,,,,,
SLC9A3R1,0.2464044283695897,-0.014899794031270478,3.0,,,,,,
SLC9A3R2,0.5699472212157375,-0.031874527151133245,4.0,,,,,,
SLC9A4,0.6949325809817939,-0.01157766307614331,4.0,,,,,,
SLC9A5,0.5920295552590488,0.007882069052826568,3.0,,,,,,
SLC9A6,0.22442012685509735,0.008059295055830775,4.0,,,,,,
SLC9A7,0.6686420029236719,-0.0008220674714241585,4.0,,,,,,
SLC9A8,0.6478393061882755,-0.0017607583837412082,4.0,,,,,,
SLC9A9,0.812469955437084,-0.0006663688092282769,4.0,,,,,,
SLC9B1,0.556448230842271,-0.027470356489678837,3.0,,,,,,
SLC9B2,0.6967223425652498,-0.004073905581514062,3.0,,,,,,
SLC9C1,0.19991350376968764,-0.026318310683460806,4.0,,,,,,
SLC9C2,0.8259699892656992,0.0073793427513057855,4.0,,,,,,
SLCO1A2,0.8158906025489016,-0.009645658567307903,4.0,,,,,,
SLCO1B1,0.9128624409665078,-0.006916509995046086,4.0,,,,,,
SLCO1B3,0.5380159657784713,0.016640896785526448,4.0,,,,,,
SLCO1B7,0.7698082369242931,0.012514360720040224,4.0,,,,,,
SLCO1C1,0.4481104281300628,0.003827975722543349,2.0,,,,,,
SLCO2A1,0.6240523426639569,0.021608034884377975,4.0,,,,,,
SLCO2B1,0.9047419768607554,0.0009645666356817408,4.0,,,,,,
SLCO3A1,0.7484161926503619,-0.013086135505848652,4.0,,,,,,
SLCO4A1,0.6249795423418781,-0.014787394632313496,3.0,,,,,,
SLCO4C1,0.41639306729857967,-0.010751693060348975,4.0,,,,,,
SLCO5A1,0.7192585409870492,-0.00963820623972743,4.0,,,,,,
SLCO6A1,0.2939892352715795,-0.03004790780717092,4.0,,,,,,
SLF1,0.4674590334440078,-0.00097417361853833,2.0,,,,,,
SLF2,0.9377730005110994,-0.004827763372322675,4.0,,,,,,
SLFN11,0.9006840613949574,-0.005705096330086413,4.0,,,,,,
SLFN12,0.3606324053533125,0.028497684826529125,4.0,,,,,,
SLFN12L,0.2467521277804377,-0.005866075946974185,4.0,,,,,,
SLFN13,0.4627132348778164,-0.002154039545936342,4.0,,,,,,
SLFN14,0.26026579473795786,-0.030031546656165503,4.0,,,,,,
SLFN5,0.5084544609294973,-0.017841965716158717,4.0,,,,,,
SLFNL1,0.3603658773478203,0.0034393554723929423,3.0,,,,,,
SLIRP,0.8049399936786958,-0.012846395170557497,3.0,,,,,,
SLIT1,0.757061846197755,0.0013768283120275228,4.0,,,,,,
SLIT2,0.5275807668366648,-0.014563894564542644,4.0,,,,,,
SLIT3,0.834475511008517,-0.010528766412067027,4.0,,,,,,
SLITRK1,0.31888149068062693,-0.026635879221927495,4.0,,,,,,
SLITRK2,0.8048450600174354,-0.0028141868940245135,4.0,,,,,,
SLITRK3,0.8496334572795734,-0.012407704140304206,4.0,,,,,,
SLITRK4,0.43727218876327373,-0.0040296739967459,4.0,,,,,,
SLITRK5,0.7618514799600195,-0.005600733333333335,2.0,,,,,,
SLITRK6,0.8444610812120672,0.004025329593608398,4.0,,,,,,
SLK,0.9710477463807355,-0.0015223854220077695,4.0,,,,,,
SLMAP,0.18182695331972196,-0.03098044967770248,3.0,,,,,,
SLMO1,0.7343942002444633,-0.017499040797202492,3.0,,,,,,
SLN,0.4723311042944021,-0.02193015849052757,3.0,,,,,,
SLPI,0.5307290171365616,-0.016640501516362136,3.0,,,,,,
SLTM,0.30552113171066797,-0.030842227553399035,4.0,,,,,,
SLU7,0.5294959610891408,-0.015366358333333366,2.0,,,,,,
SLURP1,0.8886811510458801,0.008026367920028036,4.0,,,,,,
SLURP2,0.5691571498043533,0.011186524275646691,4.0,,,,,,
SLX1A,0.671287692166221,0.0034296197887536232,4.0,,,,,,
SLX1B,0.33318584998839734,-0.01046551852164795,4.0,,,,,,
SLX4,0.44042686238282824,-0.02390739753633907,3.0,,,,,,
SLX4IP,0.046850063763205135,-0.006701263948694459,2.0,,,,,,
SMAD1,0.4400840201211178,0.007505876189602769,4.0,,,,,,
SMAD2,0.6052779185612579,-0.007773925337407751,4.0,,,,,,
SMAD3,0.7505998056675466,-0.009221222645430594,4.0,,,,,,
SMAD4,0.10448284983105943,-0.04140320069124425,4.0,,,,,,
SMAD5,0.006641818330786143,-0.028408299208968563,4.0,0.5509814814346049,-0.01706074715376744,6.0,0.31323861493269506,0.001564479925252898,6.0
SMAD6,0.7025847932437996,-0.007150981825058705,3.0,,,,,,
SMAD7,0.9534778049856252,-0.0002474564272529472,3.0,,,,,,
SMAD9,0.6807786331090068,-0.012364681018806415,4.0,,,,,,
SMAGP,0.8866273388107072,-0.00916403770913775,3.0,,,,,,
SMAP1,0.2984196342159031,-0.0120931885599572,4.0,,,,,,
SMAP2,0.2669900082972752,-0.03113048787269731,4.0,,,,,,
SMARCA1,0.7892710213169818,-0.004528595298790768,4.0,,,,,,
SMARCA2,0.4198640623074494,-0.002065630593607341,4.0,,,,,,
SMARCA4,0.759684950447429,0.015821784846947382,3.0,,,,,,
SMARCA5,0.6456973463307798,0.01966229067969065,3.0,,,,,,
SMARCAD1,0.047630395785985796,-0.03543503977339435,4.0,,,,,,
SMARCAL1,0.7924012483307113,0.010544941212274686,4.0,,,,,,
SMARCB1,0.8340327732241662,0.02388053281653746,2.0,,,,,,
SMARCC1,0.9821877479595543,0.002241420371484806,4.0,,,,,,
SMARCC2,0.2937135414239775,-0.019717560883599772,4.0,,,,,,
SMARCD1,0.8491105798700499,-0.014065787096774167,1.0,,,,,,
SMARCD2,0.7075659483401254,0.01450925268733007,3.0,,,,,,
SMARCD3,0.7878648872796516,0.013801540656431304,3.0,,,,,,
SMARCE1,0.1549818204239816,-0.007630561302256785,4.0,,,,,,
SMC1A,0.7137691006917759,-0.03006573161334709,3.0,,,,,,
SMC1B,0.7055709586466163,0.004088620253413816,4.0,,,,,,
SMC4,0.5267900924551989,0.04554320606060602,1.0,,,,,,
SMC5,0.3332101233900278,-0.041247297660818784,4.0,,,,,,
SMCHD1,0.6968471953315447,0.0018854922466422317,4.0,,,,,,
SMCO1,0.7829317399979832,-0.00194988769863677,4.0,,,,,,
SMCO2,0.5113751643979285,-0.010318332620011611,4.0,,,,,,
SMCO3,0.861192045778146,-0.01753487578782835,4.0,,,,,,
SMCO4,0.7096367525305746,0.0032023711192715187,4.0,,,,,,
SMCP,0.5864339571989339,4.29216143807883e-06,3.0,,,,,,
SMCR8,0.7396616771136915,0.007684454758121803,3.0,,,,,,
SMDT1,0.8259626423608363,-0.010277423870947103,4.0,,,,,,
SMEK1,0.039491519915343734,-0.06584820808080809,3.0,,,,,,
SMEK2,0.6968471953315447,0.0053292076696164255,2.0,,,,,,
SMG1,0.05367535710461302,-0.06634129686337058,3.0,,,,,,
SMG5,0.5117181190080717,0.008808440329812478,3.0,,,,,,
SMG6,0.21573897872298742,0.04327809718574102,2.0,,,,,,
SMG7,0.1447855061255049,-0.03947852644826004,4.0,,,,,,
SMG8,0.573103735167999,-0.013405862982803732,4.0,,,,,,
SMG9,0.0,0.041629358280479166,4.0,0.604851012124107,0.0188045063069914,6.0,0.8627353919900991,0.005709832442986997,6.0
SMIM1,0.6035505870426952,0.014622910908603537,3.0,,,,,,
SMIM10,0.6572712748621458,-0.013525511223571818,3.0,,,,,,
SMIM10L1,0.3772957314020343,-0.03139934941541395,3.0,,,,,,
