,gene_symbol,Plasmid,2dDox,7dDox,InSitu
10505,MED14,5.552799627543106e-05,4.040678685791256e-05,3.246469748224781e-05,1.6406552098016137e-05
10506,MED14OS,3.570564520227947e-05,2.477651143973431e-05,3.577681049861129e-05,3.5264657957804796e-05
10507,MED15,4.434615720852503e-05,4.4087256680595154e-05,2.2635314383870505e-05,2.5741314498611527e-05
10508,MED16,3.519737979014738e-05,2.267854063857552e-05,1.8202677551348424e-05,4.111067077433928e-05
10509,MED17,6.442264098774268e-05,7.219996071855268e-05,2.748494823885068e-05,1.914097744768549e-05
10510,MED18,5.540092992239803e-05,5.546107491960182e-05,1.548762618445486e-05,1.5086484687830931e-05
10511,MED19,4.129656473573248e-05,6.542180330932343e-05,4.0874916080662556e-05,4.582519723928645e-05
10512,MED20,3.837403861597295e-05,3.6149612582697264e-05,1.5770544039017734e-05,3.0172969375661857e-06
10513,MED21,5.603626168756315e-05,4.3129137055058566e-05,9.026598902560946e-06,7.260370756018635e-06
10514,MED22,5.3367868273869665e-05,4.8078591164455044e-05,3.7475603772495734e-05,3.2341651549537556e-05
10515,MED23,6.645570263627104e-05,6.430786641917506e-05,2.3467788534373997e-05,4.1770704479431884e-05
10516,MED24,4.612508615098735e-05,3.969878937027319e-05,2.2737555263195987e-05,3.24359420788365e-05
10517,MED25,5.158893933140735e-05,6.752673769640757e-05,3.0072467870770233e-05,4.4788001416998076e-05
10518,MED26,2.2109545427746006e-05,1.35344435138068e-05,6.956912097629745e-06,8.957600283399615e-06
10519,MED27,4.028003391146829e-05,4.6438291121334774e-05,8.26018510400904e-06,8.769019224801728e-06
10520,MED28,3.583271155531249e-05,1.469555758803089e-05,2.1928254189295752e-05,3.045584096355869e-05
10521,MED29,4.777694874041666e-05,4.723043119142357e-05,3.5919373395074056e-05,3.158732731514601e-05
10522,MED30,7.636687817284683e-05,8.839983205400956e-05,5.507440850866798e-05,2.8852901965476653e-05
10523,MED31,4.968294403591201e-05,5.452713195917261e-05,2.445320601418041e-05,3.5924691662897404e-05
10524,MED4,4.8031081446482704e-05,5.575411730986848e-05,2.9422539768841496e-06,5.657431757936598e-06
10525,MED6,5.806932333609152e-05,7.928427458809236e-05,1.7047582427259638e-05,2.526986185211681e-05
10526,MED7,3.989883485236922e-05,3.185825693831267e-05,1.2806590372804738e-05,1.310638357255312e-05
10527,MED8,5.0445342154110134e-05,6.708680373717899e-05,1.0673395452270311e-05,4.3373643477513925e-06
10528,MED9,5.79422569830585e-05,7.185161696778041e-05,4.296479844087655e-05,4.7711007825265315e-05
10529,MEDAG,5.044534215411014e-05,4.8814830215510784e-05,6.591650909803689e-05,6.326894515959096e-05
10530,MEF2A,4.129656473573248e-05,2.3488979064039158e-05,3.3825493683884655e-05,5.42170543468924e-05
10531,MEF2B,6.035651769068593e-05,5.020432461214735e-05,5.201604638911955e-05,6.0911681927117374e-05
10532,MEF2BNB,1.969528472011857e-05,1.906975165735675e-05,1.2542068335388151e-05,1.8669524801190776e-05
10533,MEF2BNB-MEF2B,2.4650872488406463e-05,1.194579933255403e-05,2.0254000472975113e-05,2.9512935670569258e-05
10534,MEF2C,5.590919533453012e-05,6.067036015344828e-05,5.82311565003998e-05,5.7045770225860705e-05
10535,MEF2D,5.705279251182734e-05,5.960365856241035e-05,5.0111273776002704e-05,3.80933738367731e-05
10536,MEFV,5.260547015567153e-05,5.8960385448690656e-05,3.263216422688777e-05,3.818766436607204e-05
10537,MEGF10,5.540092992239803e-05,0.00010544067254119031,7.908917841336554e-05,7.712965296653563e-05
10538,MEGF11,5.197013839050642e-05,4.540532222876715e-05,5.842851271424842e-05,6.279749251309625e-05
10539,MEGF6,4.574388709188829e-05,3.966856696424386e-05,4.719980433716079e-05,5.3745601700397685e-05
10540,MEGF8,3.964470214630318e-05,4.75723578384286e-05,4.6780855121354154e-05,4.950252788194524e-05
10541,MEGF9,4.752281603435061e-05,3.916521533237306e-05,4.94248539640131e-05,5.07283047628315e-05
10542,MEI1,6.150011486798314e-05,6.58441767772204e-05,8.394235433204294e-05,7.797826773022612e-05
10543,MEI4,5.247840380263851e-05,4.1045010034733126e-05,5.9390852607171536e-05,7.524384238055676e-05
10544,MEIG1,5.235133744960549e-05,4.189690216760601e-05,5.57772235081911e-05,4.045063706924668e-05
10545,MEIKIN,4.1931896500897595e-05,3.677872837715052e-05,5.3960691158686746e-05,3.488749584060903e-05
10546,MEIOB,3.634097696744459e-05,4.427870348316356e-05,3.5418088262128074e-05,2.5741314498611523e-05
10547,MEIOC,4.4854422620657126e-05,4.5093111058113156e-05,2.0460034828837054e-05,2.027246379927281e-05
10548,MEIS1,4.726868332828456e-05,3.6606883648813757e-05,4.02288202720326e-05,4.111067077433929e-05
10549,MEIS2,4.35837590903269e-05,5.92995509539737e-05,3.844212452950434e-05,4.1016380245040344e-05
10550,MEIS3,7.128422405152591e-05,7.125243724138542e-05,4.197762237094785e-05,3.3661718959722765e-05
10551,MELK,5.756105792395943e-05,6.328108014262278e-05,8.003259956019867e-05,7.298086967738212e-05
10552,MELTF,1.1181839066906027e-05,4.352004340475825e-06,6.441820020446596e-06,9.146181341997501e-06
10553,MEMO1,4.866641321164782e-05,7.79369977567182e-05,2.6327137566432184e-05,2.6118476615807296e-05
10554,MEN1,5.41302663920678e-05,5.888225243275453e-05,1.8406353197182913e-05,3.8847698071164644e-05
10555,MEOX1,7.039475958029476e-05,6.78446548180983e-05,7.945109249337442e-05,0.00010089086634986934
10556,MEOX2,5.5400929922398035e-05,5.6651048173484275e-05,4.8127612438753156e-05,4.4410839299802296e-05
10557,MEP1A,5.146187297837433e-05,4.116757392604405e-05,5.680094957233806e-05,5.025685211633678e-05
10558,MEP1B,5.324080192083665e-05,5.954731026102076e-05,6.614046964194534e-05,6.185458722010682e-05
10559,MEPCE,4.0280033911468306e-05,5.116719053839983e-05,7.725897826957108e-06,6.600337050926031e-06
10560,MEPE,6.391437557561057e-05,4.609459707967537e-05,6.954168075758379e-05,5.0822595292130445e-05
10561,MERTK,4.6887484269185496e-05,5.165544925123563e-05,6.519226757642689e-05,6.223174933730258e-05
10562,MESDC1,4.0788299323600394e-05,4.363853085230763e-05,5.799547528709451e-05,4.4882291946297014e-05
10563,MESDC2,3.316431814161901e-05,3.813836217656989e-05,3.2660771051656695e-05,2.866432090687877e-05
10564,MESP1,4.663335156311945e-05,4.663050702779919e-05,4.559715244874776e-05,4.629664988578117e-05
10565,MESP2,3.3545517200718076e-05,3.455019667790255e-05,3.120915951300022e-05,3.7339049602381545e-05
10566,MEST,5.18430720374734e-05,4.751525468203784e-05,5.667384556318282e-05,5.4971378581283956e-05
10567,MET,5.0445342154110134e-05,6.594887744458102e-05,4.681619298563744e-05,4.667381200297694e-05
10568,METAP1,6.12459821619171e-05,4.640272295434719e-05,5.061366360486513e-06,9.523343459193274e-06
10569,METAP1D,4.841228050558177e-05,3.930424986872966e-05,5.8842586505699784e-05,4.921965629404841e-05
10570,METAP2,5.413026639206781e-05,6.0629372985351384e-05,2.4877068077104378e-05,3.2530232608135446e-05
10571,METRN,4.930174497681294e-05,7.25415213698595e-05,2.8236790420815177e-05,4.120496130363823e-05
10572,METRNL,6.315197745741245e-05,5.382008417858656e-05,6.036427130518239e-05,4.865391311825475e-05
10573,METTL1,4.955587768287897e-05,5.771406764858529e-05,2.9922587378320952e-05,3.177590837374389e-05
10574,METTL10,1.9059952954953453e-06,1.911713242004613e-06,2.4091261682999077e-06,2.5458442910714693e-06
10575,METTL11B,5.7306925217893385e-05,4.052369512902573e-05,6.212655143326039e-05,4.3939386653307584e-05
10576,METTL12,3.075005743399157e-05,3.636811926650508e-05,1.5130557119018323e-05,1.225776880886263e-05
10577,METTL13,7.801874076227614e-05,8.200643530653125e-05,9.101283204232824e-05,7.816684878882401e-05
10578,METTL14,6.429557463470964e-05,8.397711066754953e-05,2.446605116959371e-05,7.826113931812295e-06
10579,METTL15,4.866641321164781e-05,4.5254899626015946e-05,4.823252528437132e-05,5.5914283874273386e-05
10580,METTL16,3.1512455552189707e-05,2.913765422367229e-05,5.979856915386723e-06,5.940303345833428e-06
10581,METTL17,5.057240850714316e-05,4.191590506861031e-05,2.598374154253371e-05,2.04610448578707e-05
10582,METTL18,5.451146545116688e-05,4.22124772154777e-05,4.860007533354307e-05,4.525945406349279e-05
10583,METTL20,2.986059296276041e-05,3.43552578431367e-05,3.276004355606151e-05,3.139874625654813e-05
10584,METTL21A,5.2859602861737585e-05,4.581581363742995e-05,5.712859961898028e-05,5.761151340165436e-05
10585,METTL21B,2.6683934136934836e-05,2.115358592754364e-05,1.7486239307103042e-05,1.8386653213293944e-05
10586,METTL21C,4.650628521008642e-05,4.447985601349703e-05,5.642770015262482e-05,4.233644765522555e-05
10587,METTL22,5.3240801920836645e-05,4.513496645478074e-05,7.020216251826728e-05,7.062360644490854e-05
10588,METTL23,3.494324708408133e-05,4.730876646283995e-05,2.521060800261261e-05,1.7255166861706625e-05
10589,METTL24,4.879347956468083e-05,5.374549129561538e-05,4.560440965117326e-05,4.648523094437906e-05
10590,METTL25,3.316431814161901e-05,4.686988133762201e-05,3.9787230854393385e-05,1.7632328978902398e-05
10591,METTL26,3.723044143867575e-05,2.8990568842260166e-05,2.9368157053230813e-05,3.7527630660979435e-05
10592,METTL27,1.092770636083998e-05,8.442051130597885e-06,1.6837933429800656e-05,5.091688582142939e-06
10593,METTL2A,4.3837891796392945e-05,3.114269201308243e-05,3.2411275775165194e-05,4.318506241891604e-05
10594,METTL2B,5.311373556780362e-05,5.703878327393515e-05,4.306570606269411e-05,3.611327272149529e-05
10595,METTL3,5.184307203747339e-05,5.439892610987466e-05,1.1264241203830405e-05,6.977499168121805e-06
10596,METTL4,3.634097696744458e-05,3.443877274755488e-05,2.567428172827319e-05,2.6401348203704128e-05
10597,METTL5,4.409202450245899e-05,6.171831501670961e-05,3.8566837543350114e-05,4.582519723928645e-05
10598,METTL6,6.493090639987477e-05,7.276526435496874e-05,6.908729397054391e-05,7.703536243723667e-05
10599,METTL7A,3.36725835537511e-05,3.688649342700368e-05,1.5548534885133866e-05,1.5840808922222477e-05
10600,METTL7B,4.332962638426085e-05,2.5127090981385717e-05,2.247198188009637e-05,2.2063983855952734e-05
10601,METTL8,4.1804830147864575e-05,4.91507960040738e-05,5.12526055972821e-05,5.459421646408818e-05
10602,METTL9,5.146187297837432e-05,5.342262636344308e-05,4.196121265116172e-05,3.319026631322805e-05
10603,MEX3A,4.574388709188828e-05,5.1316626599259365e-05,1.7719927333920798e-05,2.1781112268055906e-05
10604,MEX3B,4.866641321164781e-05,4.3937322242626534e-05,4.301294276233535e-05,5.374560170039769e-05
10605,MEX3C,3.507031343711435e-05,2.1048443668978223e-05,8.219560931210348e-05,7.326374126527896e-05
10606,MEX3D,5.069947486017619e-05,7.000380399364259e-05,5.9148309407117965e-05,5.7894384989551196e-05
10607,MFAP1,3.913643673417109e-05,6.293987314391309e-05,3.651299687314446e-06,5.280269640740825e-06
10608,MFAP2,4.815814779951573e-05,3.761814493525416e-05,6.006378822087972e-05,5.874299975324169e-05
10609,MFAP3,4.1677763794831555e-05,3.5045880698519186e-05,4.8859419571957616e-05,3.451033372341325e-05
10610,MFAP3L,5.0191209448044094e-05,5.2057844432995066e-05,6.781685318661371e-05,6.232603986660153e-05
10611,MFAP4,7.878113888047426e-05,7.907242164859813e-05,8.255922416117113e-05,0.00010909414239887742
10612,MFAP5,5.7306925217893385e-05,4.4942098365289924e-05,4.97202584917753e-05,3.630185378009318e-05
10613,MFF,5.2859602861737585e-05,4.8948233298869365e-05,5.299196851969696e-05,5.3745601700397685e-05
10614,MFGE8,4.548975438582224e-05,3.134193930327968e-05,4.499728019974171e-05,4.535374459279173e-05
10615,MFHAS1,3.8882304028105044e-05,4.370198041010824e-05,4.055946786549483e-05,5.053972370423361e-05
10616,MFI2,1.715395765945811e-05,1.367290981191487e-05,1.2642020438830595e-05,1.282351198465629e-05
10617,MFN1,5.2351337449605484e-05,5.193895149113567e-05,4.3508847239072245e-05,4.846533205965686e-05
10618,MFN2,6.0356517690685936e-05,4.5272830852610144e-05,2.1586459794891573e-05,3.290739472533121e-05
10619,MFNG,5.565506262846408e-05,5.064356247850737e-05,4.1548526365943734e-05,6.091168192711738e-05
10620,MFRP,5.2224271096572464e-05,4.657417549831763e-05,5.237134515379204e-05,3.931915071765936e-05
10621,MFSD1,4.244016191302968e-05,3.3924635758005664e-05,4.7872893368549444e-05,2.5835605027910468e-05
10622,MFSD10,4.853934685861479e-05,6.497187988216311e-05,5.057906961628492e-05,4.1393542362236124e-05
10623,MFSD11,4.231309555999666e-05,5.116493957512136e-05,4.251851510050262e-05,3.979060336415407e-05
10624,MFSD12,4.053416661753435e-05,3.561936580034245e-05,3.72870834844658e-05,3.385030001832065e-05
10625,MFSD13A,2.4523806135373443e-05,2.041367422950156e-05,2.6587864351575775e-05,3.2341651549537556e-05
10626,MFSD14A,3.0368858374892498e-05,4.2210681846480824e-05,3.512521575131673e-05,2.6589929262302014e-05
10627,MFSD14B,6.0483584043718956e-05,5.946386071583235e-05,6.984209576914243e-05,7.552671396845361e-05
10628,MFSD14C,6.645570263627104e-05,6.43789924068197e-05,7.761198107253562e-05,7.015215379841383e-05
10629,MFSD2A,5.41302663920678e-05,4.292426800180403e-05,6.540539519066081e-05,5.4877088051985005e-05
10630,MFSD2B,7.7256342644078e-05,5.753296870148637e-05,7.022171503706821e-05,6.279749251309624e-05
10631,MFSD3,6.23895793392143e-05,6.955579943659846e-05,3.503095470123555e-05,5.00682710577389e-05
10632,MFSD4,5.222427109657246e-05,5.8603917947807015e-05,4.020208253465448e-05,3.997918442275197e-05
10633,MFSD4B,2.5540336959637628e-05,3.697840067506025e-05,2.401449817305144e-05,3.3756009489021704e-05
10634,MFSD5,5.578212898149711e-05,7.784029210514219e-05,3.2091588217055496e-05,3.781050224887627e-05
10635,MFSD6,4.066123297056737e-05,4.2481091950667175e-05,4.842746756737351e-05,4.469371088769913e-05
10636,MFSD6L,4.396495814942597e-05,2.4282082678111447e-05,3.2485906035658945e-05,4.2807900301720265e-05
10637,MFSD7,5.1334806625341296e-05,3.847143450845178e-05,5.576850262102645e-05,5.1199757409326225e-05
10638,MFSD8,4.015296755843527e-05,5.180106090980578e-05,3.794148110055299e-05,3.715046854378367e-05
10639,MFSD9,3.824697226293993e-05,3.098781569632916e-05,5.2785352140463934e-05,5.1011176350728335e-05
10640,MGA,5.62903943936292e-05,4.840494690515054e-05,2.1743105495198994e-05,4.0639218127844565e-05
10641,MGAM,5.069947486017619e-05,6.156337573119119e-05,5.6957438335242584e-05,4.8748203647553697e-05
10642,MGAM2,5.946705321945477e-05,4.1501866569345315e-05,6.079481505259343e-05,5.4971378581283956e-05
10643,MGARP,2.566740331267065e-05,2.591920871145595e-05,2.6147607764020743e-05,1.7538038449603456e-05
10644,MGAT1,5.654452709969525e-05,4.465215478304743e-05,3.457579865990773e-05,3.11158746686513e-05
10645,MGAT2,7.077595863939382e-05,6.042491322833554e-05,9.306469345245312e-05,8.108985519709125e-05
10646,MGAT3,5.616332804059617e-05,6.715006540296277e-05,3.674397798918687e-05,3.1304455727249175e-05
10647,MGAT4A,4.040710026450132e-05,3.569798411972716e-05,6.398374930845742e-05,6.100597245641632e-05
10648,MGAT4B,6.747223346053523e-05,5.9935100750676046e-05,6.081329800355372e-05,7.071789697420748e-05
10649,MGAT4C,4.0407100264501326e-05,4.4368587782836807e-05,5.140819741554451e-05,3.6584725367990005e-05
10650,MGAT4D,4.2821360972128757e-05,4.58950493059216e-05,5.168875371929338e-05,5.044543317493467e-05
10651,MGAT5,4.345669273729387e-05,3.558369257768331e-05,4.6127018988983414e-05,5.2142662702315655e-05
10652,MGAT5B,4.4727356267624106e-05,5.111380551287772e-05,7.13268077359685e-05,5.893158081183957e-05
10653,MGC50722,4.3329626384260844e-05,2.2518133435387577e-05,2.591391390996018e-05,3.262452313743439e-05
10654,MGC57346-CRHR1,4.2567228266062716e-05,4.67736506566571e-05,2.7074271025214653e-05,2.0178173269973868e-05
10655,MGEA5,4.853934685861479e-05,5.2960514205352344e-05,2.9717673986044282e-05,3.507607689920691e-05
10656,MGLL,4.040710026450131e-05,4.736789800988156e-05,4.818772735834708e-05,5.459421646408818e-05
10657,MGME1,4.790401509344968e-05,5.4348817560649634e-05,9.263998286319614e-05,8.797306383591411e-05
10658,MGMT,4.3202560031227824e-05,4.75898512237106e-05,4.4127064882063893e-05,3.3944590547619594e-05
10659,MGP,3.723044143867575e-05,1.7855955795943525e-05,4.674857973221949e-05,3.696188748518578e-05
10660,MGRN1,7.026769322726172e-05,5.629078470109892e-05,5.799524822784455e-05,4.4599420358400186e-05
10661,MGST1,7.941647064563939e-05,8.66876790133007e-05,8.407101474988846e-05,6.440043151117828e-05
10662,MGST2,4.231309555999667e-05,3.433753051641737e-05,5.898522721476633e-05,6.911495797612544e-05
10663,MGST3,5.7433991570926405e-05,5.5817118424437877e-05,7.102517143209335e-05,6.440043151117829e-05
10664,MIA,3.875523767507202e-05,3.0028227629636844e-05,5.747643078528005e-05,6.0157357692725835e-05
10665,MIA2,4.332962638426085e-05,3.1949518878473074e-05,6.986905848411568e-05,7.420664655826839e-05
10666,MIA3,8.183073135326683e-05,7.951902888236886e-05,9.393424216468658e-05,9.127323236137713e-05
10667,MIB1,2.897112849152925e-05,1.713323685658985e-05,7.58743568370233e-05,3.46046242527122e-05
10668,MIB2,5.3240801920836645e-05,6.439931873860226e-05,3.841352442091771e-05,3.7621921190278386e-05
10669,MICA,4.167776379483155e-05,5.307720584447962e-05,4.244075888315032e-05,5.0634014233532555e-05
10670,MICAL1,6.798049887266732e-05,4.630677161687305e-05,3.748529669609151e-05,3.319026631322805e-05
10671,MICAL2,5.158893933140735e-05,4.217341090844285e-05,5.3346165562489554e-05,4.8842494176852635e-05
10672,MICAL3,3.214778731735482e-05,1.8831215278899565e-05,2.8690931917320885e-05,3.1021584139352354e-05
10673,MICALCL,4.231309555999667e-05,4.6820769732236773e-05,3.1843115586937794e-05,2.3101179678241115e-05
10674,MICALL1,4.930174497681293e-05,4.664731841741992e-05,5.0644877113747374e-05,5.431134487619135e-05
10675,MICALL2,4.828521415254875e-05,7.020672920578856e-05,4.1823989144890835e-05,4.507087300489491e-05
10676,MICB,7.522328099554963e-05,5.567223758952322e-05,6.38923271126361e-05,5.053972370423362e-05
10677,MICU1,4.8920545917713866e-05,3.298814100979951e-05,5.097269411055845e-05,5.270840587810932e-05
10678,MICU2,3.392671625981715e-05,3.1203373467071734e-05,4.753605042525442e-05,4.497658247559596e-05
10679,MICU3,2.9860592962760407e-05,2.1309501187052453e-05,4.727863046728105e-05,3.554752954570163e-05
10680,MID1,4.828521415254875e-05,3.5787055186086517e-05,5.070742588912635e-05,6.176029669080787e-05
10681,MID1IP1,5.705279251182734e-05,4.756237610856251e-05,3.553531976145767e-05,2.9701516729167144e-05
10682,MID2,4.269429461909573e-05,4.712400281015496e-05,6.221431872864536e-05,4.243073818452449e-05
10683,MIDN,5.209720474353944e-05,4.778492409421701e-05,3.006143381268862e-05,2.790999667248722e-05
10684,MIEF1,5.5400929922398035e-05,7.025467295132166e-05,6.521414012722058e-05,6.694627580224975e-05
10685,MIEF2,3.659510967351063e-05,5.446175652348611e-05,3.9502072952269296e-05,4.431654877050335e-05
10686,MIEN1,6.010238498461989e-05,6.043633829046029e-05,5.693244013644486e-05,4.9691108940543126e-05
10687,MIER1,3.418084896588319e-05,3.5038149941532605e-05,4.490322718961512e-05,3.535894848710374e-05
10688,MIER2,4.63792188570534e-05,3.274886708466871e-05,3.8838726363280074e-05,3.931915071765936e-05
10689,MIER3,5.5527996275431055e-05,6.76323524826289e-05,9.94564052079615e-05,0.00010305954852374504
10690,MIF,5.819638968912455e-05,4.4309339603301595e-05,6.13032573789351e-05,7.326374126527896e-05
10691,MIF4GD,5.933998686642175e-05,4.108787657125847e-05,5.0877241217548764e-05,4.695668359087377e-05
